NO_OF_FRAMES	5618
NO_OF_CAMERAS	13
NO_OF_MARKERS	6
FREQUENCY	120
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-10-10, 15:47:17.423	14041227.18119250
DATA_INCLUDED	3D
MARKER_NAMES	hand	R wrist	L wrist	R elbow	L elbow	
TRAJECTORY_TYPES	Mixed	Measured	Measured	Mixed	Measured	Mixed
hand X	hand Y	hand Z	R wrist X	R wrist Y	R wrist Z	L wrist X	L wrist Y	L wrist Z	R elbow X	R elbow Y	R elbow Z	L elbow X	L elbow Y	L elbow Z	 X	 Y	 Z	
278.901	98.544	75.008	242.854	41.126	51.396	221.439	94.492	46.665	-25.332	-54.219	32.119	-31.127	-42.770	112.033	172.974	-225.648	-10.952
278.297	98.891	74.824	242.889	41.306	51.167	221.289	94.774	46.076	-25.314	-54.106	32.190	-31.158	-42.572	112.267	172.963	-225.653	-10.960
277.642	99.041	74.511	242.743	41.511	50.608	220.995	94.844	45.321	-25.357	-54.029	32.196	-31.155	-42.388	112.417	172.968	-225.656	-10.952
277.024	98.955	74.114	242.585	41.570	49.859	220.769	94.888	44.578	-25.477	-54.028	32.102	-31.134	-42.251	112.384	172.979	-225.640	-10.944
276.460	98.659	73.668	242.374	41.512	49.007	220.490	94.684	43.784	-25.672	-54.118	31.891	-31.142	-42.196	112.133	172.962	-225.623	-10.951
275.962	98.149	73.249	242.358	41.276	47.999	220.254	94.489	43.165	-25.908	-54.300	31.547	-31.177	-42.235	111.708	172.967	-225.640	-10.946
275.518	97.523	72.915	242.129	41.005	47.212	220.013	94.146	42.601	-26.165	-54.584	31.089	-31.253	-42.342	111.082	172.956	-225.645	-10.954
275.007	96.840	72.716	241.945	40.710	46.623	219.758	93.745	42.154	-26.429	-54.975	30.543	-31.339	-42.521	110.425	172.968	-225.656	-10.952
274.416	96.129	72.606	241.716	40.383	46.143	219.568	93.454	41.867	-26.640	-55.374	29.961	-31.478	-42.747	109.768	172.973	-225.676	-10.951
273.778	95.463	72.589	241.542	40.058	45.797	219.315	93.118	41.656	-26.806	-55.765	29.428	-31.608	-42.996	109.156	172.966	-225.684	-10.951
273.182	94.866	72.710	241.360	39.787	45.645	219.086	92.815	41.551	-26.975	-56.191	28.936	-31.764	-43.263	108.641	172.961	-225.681	-10.959
272.644	94.278	72.987	241.219	39.567	45.579	218.939	92.577	41.558	-27.126	-56.641	28.493	-31.894	-43.534	108.245	172.961	-225.667	-10.956
272.145	93.702	73.314	241.050	39.335	45.538	218.818	92.351	41.629	-27.231	-56.960	28.195	-32.017	-43.805	108.014	172.966	-225.671	-10.948
271.680	93.156	73.650	240.913	39.091	45.479	218.697	92.136	41.669	-27.339	-57.201	28.066	-32.136	-44.049	107.937	172.973	-225.678	-10.954
271.305	92.733	73.922	240.798	38.855	45.421	218.595	91.935	41.689	-27.468	-57.370	28.048	-32.250	-44.260	107.977	172.966	-225.687	-10.954
271.102	92.347	74.072	240.711	38.672	45.346	218.520	91.721	41.674	-27.585	-57.455	28.126	-32.347	-44.442	108.112	172.973	-225.692	-10.957
270.955	92.159	74.152	240.658	38.539	45.273	218.458	91.588	41.640	-27.703	-57.484	28.273	-32.424	-44.564	108.296	172.973	-225.692	-10.957
271.013	92.075	74.136	240.607	38.448	45.219	218.414	91.534	41.624	-27.813	-57.498	28.466	-32.514	-44.614	108.521	172.971	-225.690	-10.946
271.304	92.214	74.011	240.611	38.439	45.261	218.420	91.571	41.641	-27.859	-57.454	28.683	-32.621	-44.562	108.742	172.966	-225.684	-10.951
271.904	92.570	73.752	240.636	38.504	45.400	218.494	91.750	41.716	-27.889	-57.406	28.934	-32.734	-44.440	108.948	172.954	-225.676	-10.956
272.737	93.105	73.361	240.684	38.662	45.551	218.635	92.055	41.829	-27.928	-57.365	29.233	-32.881	-44.187	109.151	172.966	-225.684	-10.951
273.866	93.839	72.856	240.780	38.860	45.729	218.812	92.277	41.974	-27.944	-57.219	29.523	-33.015	-43.842	109.357	172.966	-225.684	-10.951
275.292	94.508	72.181	240.905	39.103	45.873	219.062	92.586	42.144	-27.961	-56.961	29.961	-33.121	-43.441	109.621	172.954	-225.673	-10.953
276.573	94.596	71.348	240.995	39.391	45.890	219.369	93.086	42.291	-27.988	-56.687	30.359	-33.253	-42.986	109.964	172.951	-225.656	-10.935
277.300	94.386	71.078	241.053	39.720	45.791	219.568	93.491	42.228	-28.026	-56.261	30.757	-33.291	-42.491	110.401	172.931	-225.652	-10.926
277.503	94.443	71.394	241.165	39.964	45.747	219.759	93.782	42.237	-28.059	-55.805	31.072	-33.267	-41.870	110.860	172.932	-225.651	-10.934
277.718	94.281	72.000	241.247	40.137	46.004	219.987	94.086	42.500	-28.033	-55.138	31.340	-33.246	-41.229	111.174	172.940	-225.658	-10.940
277.889	94.217	72.838	241.320	40.245	46.498	220.252	94.201	43.061	-27.996	-54.538	31.515	-33.225	-40.641	111.366	172.954	-225.673	-10.953
277.968	94.268	73.706	241.472	40.241	46.977	220.514	94.256	43.703	-28.015	-54.037	31.552	-33.268	-40.159	111.409	172.978	-225.684	-10.949
277.949	94.385	74.422	241.563	40.342	47.395	220.748	94.353	44.204	-28.025	-53.538	31.602	-33.381	-39.789	111.299	172.980	-225.683	-10.957
277.809	94.538	74.837	241.590	40.422	47.569	220.796	94.243	44.410	-28.064	-53.226	31.567	-33.500	-39.525	111.162	172.975	-225.661	-10.955
277.564	94.746	74.904	241.532	40.550	47.511	220.776	94.439	44.314	-28.124	-53.001	31.494	-33.648	-39.327	111.057	172.955	-225.643	-10.951
277.191	94.935	74.745	241.426	40.716	47.242	220.537	94.471	43.849	-28.192	-52.862	31.410	-33.753	-39.242	111.050	172.949	-225.640	-10.951
276.739	95.056	74.465	241.224	40.864	46.858	220.280	94.549	43.265	-28.329	-52.806	31.264	-33.821	-39.229	111.037	172.972	-225.660	-10.944
276.258	95.134	74.222	241.002	40.961	46.485	219.951	94.558	42.679	-28.489	-52.773	31.010	-33.878	-39.288	110.922	172.982	-225.672	-10.935
275.784	95.120	74.072	240.759	41.035	46.193	219.733	94.684	42.304	-28.697	-52.816	30.674	-33.947	-39.412	110.656	172.977	-225.666	-10.940
275.315	94.947	74.020	240.522	40.971	45.943	219.431	94.474	41.999	-28.914	-52.860	30.271	-34.039	-39.619	110.245	172.947	-225.652	-10.943
274.857	94.742	74.072	240.284	40.802	45.732	219.224	94.316	41.886	-29.142	-53.009	29.800	-34.157	-39.891	109.767	172.937	-225.640	-10.953
274.380	94.424	74.152	240.046	40.573	45.560	219.012	94.128	41.852	-29.370	-53.184	29.336	-34.307	-40.219	109.220	172.960	-225.635	-10.943
273.978	94.098	74.225	239.803	40.364	45.408	218.766	93.810	41.775	-29.578	-53.459	28.866	-34.472	-40.577	108.721	172.967	-225.640	-10.946
273.639	93.712	74.321	239.643	40.119	45.221	218.631	93.547	41.702	-29.756	-53.761	28.430	-34.630	-40.891	108.310	172.968	-225.656	-10.952
273.396	93.262	74.344	239.532	39.785	44.960	218.548	93.261	41.614	-29.917	-54.097	28.044	-34.765	-41.154	107.983	172.961	-225.665	-10.952
273.198	92.732	74.365	239.436	39.459	44.632	218.504	92.963	41.537	-30.039	-54.371	27.736	-34.877	-41.359	107.733	172.954	-225.673	-10.953
273.058	92.178	74.364	239.390	39.130	44.306	218.483	92.661	41.469	-30.157	-54.625	27.520	-34.956	-41.494	107.585	172.947	-225.666	-10.946
272.912	91.694	74.403	239.334	38.800	44.048	218.492	92.423	41.443	-30.286	-54.845	27.383	-35.036	-41.618	107.462	172.942	-225.662	-10.954
272.812	91.230	74.467	239.310	38.537	43.876	218.454	92.075	41.416	-30.413	-54.990	27.322	-35.109	-41.735	107.372	172.959	-225.679	-10.948
272.631	90.922	74.576	239.216	38.310	43.734	218.391	91.813	41.411	-30.539	-55.128	27.315	-35.180	-41.865	107.330	172.959	-225.693	-10.951
272.452	90.638	74.667	239.155	38.140	43.621	218.326	91.689	41.418	-30.655	-55.215	27.367	-35.267	-41.983	107.374	172.954	-225.689	-10.959
272.188	90.521	74.797	239.083	38.067	43.551	218.226	91.631	41.418	-30.745	-55.260	27.455	-35.337	-42.067	107.479	172.942	-225.679	-10.961
271.933	90.467	74.875	239.613	37.984	42.826	218.141	91.733	41.419	-30.829	-55.275	27.589	-35.414	-42.115	107.630	172.954	-225.673	-10.953
271.680	90.513	74.956	239.507	38.049	42.854	217.998	91.776	41.353	-30.920	-55.285	27.758	-35.498	-42.096	107.819	172.954	-225.673	-10.953
271.520	90.620	75.039	239.386	38.156	42.930	217.865	91.813	41.279	-30.974	-55.202	27.968	-35.587	-42.019	108.030	172.949	-225.667	-10.957
271.412	90.778	75.076	239.326	38.261	43.025	217.788	91.877	41.236	-31.014	-55.121	28.142	-35.661	-41.865	108.234	172.966	-225.671	-10.948
271.415	90.949	75.083	239.316	38.350	43.112	217.741	91.936	41.214	-31.077	-55.035	28.351	-35.764	-41.673	108.429	172.949	-225.667	-10.957
271.528	91.174	75.085	239.349	38.472	43.222	217.748	92.060	41.231	-31.107	-54.931	28.590	-35.861	-41.391	108.652	172.956	-225.659	-10.957
271.786	91.393	74.982	239.392	38.593	43.341	217.799	92.199	41.301	-31.121	-54.778	28.835	-35.943	-41.111	108.853	172.949	-225.654	-10.954
272.150	91.572	74.849	239.477	38.680	43.481	217.865	92.268	41.376	-31.122	-54.636	29.050	-35.996	-40.804	109.057	172.954	-225.657	-10.946
272.523	91.718	74.693	239.530	38.777	43.609	217.964	92.341	41.480	-31.128	-54.475	29.297	-36.037	-40.497	109.263	172.960	-225.649	-10.946
272.927	91.869	74.541	239.599	38.826	43.731	218.149	92.526	41.658	-31.139	-54.301	29.576	-36.075	-40.237	109.468	172.954	-225.657	-10.946
273.376	91.988	74.390	239.239	38.878	44.615	218.322	92.618	41.852	-31.120	-54.080	29.812	-36.100	-39.952	109.697	172.959	-225.663	-10.941
273.799	92.104	74.248	239.403	38.879	44.736	218.442	92.606	42.064	-31.113	-53.865	30.046	-36.126	-39.732	109.912	172.954	-225.657	-10.946
274.210	92.284	74.123	239.550	38.890	44.844	218.628	92.750	42.302	-31.141	-53.708	30.247	-36.147	-39.553	110.134	172.954	-225.657	-10.946
274.567	92.456	73.980	239.661	38.918	44.941	218.801	92.911	42.496	-31.170	-53.559	30.410	-36.182	-39.395	110.327	172.953	-225.655	-10.943
274.855	92.561	73.797	239.716	38.982	45.005	218.867	93.003	42.637	-31.200	-53.427	30.563	-36.224	-39.269	110.474	172.949	-225.651	-10.951
275.096	92.557	73.654	239.731	39.043	45.058	218.893	93.123	42.742	-31.211	-53.266	30.687	-36.286	-39.162	110.581	172.947	-225.652	-10.943
275.342	92.586	73.578	239.745	39.085	45.156	218.915	93.105	42.886	-31.228	-53.126	30.777	-36.331	-39.080	110.653	172.946	-225.650	-10.940
275.512	92.702	73.519	239.780	39.116	45.317	218.952	93.113	43.074	-31.242	-53.017	30.826	-36.367	-39.007	110.670	172.949	-225.651	-10.951
275.682	92.787	73.442	239.830	39.121	45.465	219.010	93.194	43.278	-31.263	-52.948	30.824	-36.405	-38.960	110.654	172.942	-225.646	-10.948
275.829	92.858	73.309	239.866	39.113	45.561	219.042	93.204	43.397	-31.286	-52.900	30.807	-36.428	-38.937	110.626	172.942	-225.646	-10.948
275.899	92.988	73.119	239.887	39.126	45.605	219.028	93.197	43.416	-31.308	-52.847	30.793	-36.447	-38.930	110.606	172.942	-225.646	-10.948
275.862	93.144	72.932	239.891	39.144	45.611	219.008	93.222	43.369	-31.326	-52.796	30.792	-36.452	-38.942	110.608	172.953	-225.644	-10.943
275.787	93.315	72.718	239.883	39.164	45.620	218.968	93.241	43.272	-31.339	-52.756	30.797	-36.450	-38.962	110.646	172.947	-225.652	-10.943
275.716	93.441	72.541	239.860	39.195	45.633	218.910	93.231	43.176	-31.363	-52.729	30.809	-36.447	-38.997	110.688	172.946	-225.650	-10.940
275.576	93.615	72.442	239.833	39.223	45.685	218.884	93.298	43.150	-31.392	-52.725	30.811	-36.445	-39.035	110.728	172.946	-225.650	-10.940
275.526	93.735	72.359	239.813	39.248	45.768	218.846	93.310	43.154	-31.394	-52.706	30.833	-36.462	-39.052	110.754	172.941	-225.644	-10.945
275.496	93.850	72.311	239.798	39.259	45.848	218.822	93.336	43.203	-31.408	-52.687	30.867	-36.484	-39.047	110.770	172.941	-225.644	-10.945
275.466	93.921	72.368	239.779	39.284	45.952	218.790	93.347	43.260	-31.425	-52.694	30.939	-36.509	-39.033	110.808	172.942	-225.646	-10.948
275.422	94.020	72.420	239.771	39.275	46.036	218.786	93.348	43.357	-31.432	-52.672	31.043	-36.523	-38.998	110.901	172.937	-225.640	-10.953
275.387	94.099	72.463	239.739	39.285	46.164	218.760	93.365	43.430	-31.446	-52.672	31.162	-36.541	-38.972	111.050	172.942	-225.646	-10.948
275.326	94.181	72.519	239.680	39.315	46.307	218.686	93.410	43.502	-31.444	-52.634	31.355	-36.574	-38.960	111.220	172.949	-225.651	-10.951
275.233	94.326	72.579	239.587	39.371	46.416	218.590	93.518	43.570	-31.456	-52.648	31.564	-36.617	-38.976	111.411	172.953	-225.655	-10.943
275.107	94.513	72.650	239.475	39.457	46.565	218.492	93.750	43.701	-31.498	-52.710	31.768	-36.662	-39.000	111.605	172.949	-225.651	-10.951
275.005	94.694	72.721	239.338	39.567	46.764	218.339	93.860	43.820	-31.533	-52.770	32.007	-36.717	-39.024	111.810	172.942	-225.646	-10.948
274.893	94.887	72.826	239.198	39.671	46.968	218.164	93.842	43.928	-31.551	-52.797	32.269	-36.783	-39.081	112.031	172.942	-225.646	-10.948
274.761	95.097	72.945	239.048	39.783	47.171	217.992	93.904	44.192	-31.610	-52.903	32.546	-36.859	-39.148	112.306	172.944	-225.648	-10.959
274.577	95.380	73.094	238.691	39.886	47.582	217.839	94.121	44.487	-31.657	-53.041	32.834	-36.952	-39.202	112.551	172.944	-225.648	-10.959
274.440	95.682	73.196	238.506	39.972	47.844	217.566	94.053	44.718	-31.719	-53.161	33.136	-37.050	-39.280	112.802	172.954	-225.657	-10.946
274.235	96.051	73.290	238.285	40.115	48.134	217.369	94.217	45.012	-31.810	-53.388	33.452	-37.186	-39.380	113.078	172.954	-225.657	-10.946
274.078	96.381	73.351	238.047	40.224	48.416	217.047	94.304	45.312	-31.895	-53.606	33.762	-37.313	-39.473	113.305	172.954	-225.657	-10.946
273.925	96.683	73.390	237.780	40.339	48.704	216.790	94.410	45.602	-32.013	-53.832	34.089	-37.469	-39.627	113.568	172.949	-225.654	-10.954
273.781	96.957	73.448	237.492	40.443	48.985	216.480	94.544	45.942	-32.132	-54.109	34.400	-37.603	-39.784	113.826	172.949	-225.654	-10.954
273.712	97.141	73.526	237.235	40.466	49.295	216.227	94.592	46.331	-32.279	-54.377	34.731	-37.768	-39.932	114.105	172.949	-225.651	-10.951
273.688	97.242	73.612	236.948	40.517	49.582	215.969	94.578	46.687	-32.453	-54.623	35.077	-37.952	-40.109	114.370	172.954	-225.646	-10.946
273.721	97.252	73.727	236.685	40.486	49.890	215.799	94.708	47.209	-32.610	-54.836	35.434	-38.144	-40.300	114.655	172.953	-225.644	-10.943
273.798	97.180	73.844	236.300	40.461	50.049	215.621	94.628	47.731	-32.776	-55.072	35.792	-38.332	-40.500	114.951	172.959	-225.663	-10.941
273.872	97.034	74.094	236.087	40.283	50.375	215.494	94.521	48.279	-32.958	-55.281	36.173	-38.526	-40.702	115.226	172.954	-225.657	-10.946
274.038	96.934	74.026	235.908	40.089	50.648	215.333	94.138	48.850	-33.123	-55.467	36.538	-38.721	-40.945	115.538	172.952	-225.658	-10.938
274.146	96.599	74.175	235.724	39.761	50.938	215.242	93.833	49.443	-33.312	-55.705	36.906	-38.910	-41.172	115.844	172.952	-225.658	-10.938
274.229	96.282	74.369	235.556	39.403	51.306	215.171	93.511	50.030	-33.497	-55.972	37.272	-39.144	-41.433	116.168	172.963	-225.667	-10.933
274.313	95.968	74.558	235.353	38.980	51.659	215.061	93.084	50.605	-33.679	-56.215	37.656	-39.390	-41.697	116.476	172.959	-225.663	-10.941
274.377	95.573	74.752	235.152	38.575	52.052	214.950	92.675	51.198	-33.884	-56.539	38.018	-39.641	-42.016	116.834	172.976	-225.678	-10.932
274.424	95.182	74.923	234.953	38.114	52.463	214.809	92.166	51.728	-34.095	-56.861	38.425	-39.899	-42.363	117.136	172.976	-225.678	-10.932
274.414	94.813	75.125	234.731	37.623	52.892	214.675	91.735	52.306	-34.364	-57.272	38.779	-40.143	-42.771	117.483	172.976	-225.678	-10.932
274.343	94.403	75.355	234.476	37.163	53.325	214.031	90.433	52.551	-34.587	-57.623	39.154	-40.431	-43.180	117.852	172.975	-225.675	-10.928
274.218	94.065	75.525	234.174	36.673	53.755	213.798	89.980	53.008	-34.867	-58.053	39.513	-40.722	-43.613	118.211	172.957	-225.675	-10.933
273.995	93.694	75.789	233.864	36.249	54.176	213.517	89.481	53.397	-35.167	-58.471	39.850	-41.045	-44.019	118.581	172.964	-225.680	-10.937
273.744	93.385	75.982	233.527	35.802	54.543	213.214	89.047	53.758	-35.464	-58.885	40.229	-41.363	-44.422	118.918	172.969	-225.684	-10.929
273.421	93.062	76.193	233.152	35.385	54.895	212.881	88.594	54.117	-35.796	-59.354	40.565	-41.680	-44.815	119.234	172.947	-225.666	-10.946
273.075	92.784	76.317	232.754	34.978	55.215	212.490	88.550	54.997	-36.163	-59.865	40.875	-42.054	-45.189	119.512	172.969	-225.686	-10.932
272.714	92.431	76.380	232.341	34.568	55.432	212.044	88.141	55.253	-36.525	-60.345	41.190	-42.445	-45.538	119.755	172.959	-225.674	-10.941
272.354	92.151	76.370	231.900	34.150	55.626	211.709	87.842	55.338	-36.902	-60.802	41.527	-42.834	-45.902	120.010	172.952	-225.669	-10.938
271.932	91.769	76.306	231.446	33.734	55.717	211.266	87.386	55.511	-37.339	-61.315	41.856	-43.259	-46.252	120.259	172.947	-225.666	-10.946
271.482	91.337	76.197	230.998	33.252	55.743	210.828	86.920	55.581	-37.761	-61.821	42.190	-43.668	-46.577	120.523	172.971	-225.674	-10.940
271.039	90.877	76.025	230.436	32.770	55.645	210.409	86.443	55.455	-38.217	-62.383	42.498	-44.088	-46.917	120.773	172.966	-225.671	-10.948
270.582	90.418	75.819	229.966	32.341	55.627	209.893	86.008	55.455	-38.677	-62.908	42.807	-44.532	-47.267	121.044	172.959	-225.679	-10.948
270.053	89.982	75.570	229.439	31.886	55.519	209.383	85.518	55.378	-39.159	-63.441	43.123	-44.932	-47.614	121.284	172.959	-225.679	-10.948
269.510	89.513	75.287	228.941	31.383	55.388	208.847	85.055	55.243	-39.639	-63.950	43.387	-45.387	-47.996	121.529	172.959	-225.679	-10.948
268.976	89.043	74.968	228.422	30.918	55.210	208.252	84.573	55.069	-40.150	-64.463	43.659	-45.845	-48.353	121.716	172.964	-225.686	-10.943
268.343	88.624	74.629	227.856	30.487	55.036	207.677	84.084	54.797	-40.670	-64.988	43.907	-46.314	-48.725	121.926	172.966	-225.684	-10.951
267.723	88.203	74.269	227.308	30.056	54.798	207.069	83.654	54.524	-41.214	-65.539	44.120	-46.797	-49.091	122.065	172.969	-225.689	-10.935
267.049	87.796	73.838	226.750	29.640	54.496	206.414	83.232	54.170	-41.755	-66.112	44.310	-47.257	-49.479	122.200	172.959	-225.679	-10.948
266.358	87.393	73.382	226.140	29.235	54.163	205.796	82.797	53.755	-42.283	-66.616	44.515	-47.756	-49.823	122.326	172.978	-225.682	-10.946
265.613	86.992	72.884	225.532	28.853	53.756	205.100	82.436	53.312	-42.833	-67.146	44.662	-48.214	-50.164	122.411	172.964	-225.683	-10.940
264.897	86.554	72.348	224.920	28.497	53.309	204.457	82.091	52.817	-43.377	-67.642	44.771	-48.721	-50.481	122.463	172.959	-225.679	-10.948
264.163	86.131	71.794	224.337	28.155	52.782	203.766	81.820	52.291	-43.920	-68.152	44.851	-49.157	-50.782	122.501	172.954	-225.673	-10.953
263.485	85.686	71.221	223.758	27.841	52.211	203.113	81.533	51.680	-44.441	-68.585	44.894	-49.640	-51.032	122.527	172.959	-225.679	-10.948
262.701	85.315	70.677	223.184	27.594	51.613	202.386	81.343	50.962	-45.008	-68.982	44.880	-50.069	-51.226	122.522	172.959	-225.679	-10.948
261.778	85.061	70.142	222.591	27.355	50.999	201.648	81.127	50.080	-45.532	-69.320	44.833	-50.538	-51.345	122.517	172.947	-225.682	-10.953
260.733	84.908	69.661	221.998	27.236	50.350	200.817	80.956	49.026	-46.054	-69.611	44.805	-50.903	-51.493	122.486	172.966	-225.684	-10.951
259.650	84.820	69.258	221.405	27.176	49.756	199.991	80.753	47.665	-46.561	-69.890	44.747	-51.298	-51.605	122.445	172.954	-225.676	-10.956
258.550	84.813	69.005	220.847	27.216	49.260	199.407	81.098	46.889	-47.032	-70.066	44.680	-51.671	-51.692	122.425	172.959	-225.680	-10.948
257.470	84.852	68.891	220.300	27.278	48.848	198.675	81.106	46.138	-47.477	-70.201	44.614	-52.015	-51.787	122.431	172.954	-225.673	-10.953
256.378	84.867	68.886	219.761	27.353	48.510	197.996	81.165	45.447	-47.900	-70.404	44.521	-52.369	-51.843	122.396	172.959	-225.663	-10.941
255.275	84.834	69.051	219.223	27.481	48.258	197.348	81.138	44.825	-48.310	-70.539	44.460	-52.703	-51.849	122.333	172.970	-225.661	-10.936
254.213	84.705	69.170	218.716	27.568	47.943	196.778	81.193	44.264	-48.633	-70.566	44.441	-53.051	-51.828	122.257	172.961	-225.651	-10.949
253.204	84.466	69.300	218.300	27.657	47.685	196.249	81.256	43.785	-49.008	-70.587	44.424	-53.368	-51.740	122.204	172.954	-225.657	-10.946
252.274	84.135	69.404	217.871	27.678	47.434	195.822	81.229	43.371	-49.305	-70.555	44.449	-53.647	-51.633	122.266	172.949	-225.654	-10.954
251.488	83.705	69.632	217.628	27.664	47.201	195.451	81.176	43.057	-49.638	-70.466	44.477	-53.948	-51.461	122.351	172.954	-225.657	-10.946
250.722	83.268	69.991	217.359	27.682	47.020	195.204	81.196	42.876	-49.926	-70.270	44.505	-54.169	-51.294	122.453	172.954	-225.660	-10.949
249.976	82.831	70.496	217.126	27.686	46.916	194.982	81.192	42.761	-50.153	-70.024	44.515	-54.361	-51.106	122.579	172.961	-225.665	-10.952
249.322	82.337	71.073	216.972	27.693	46.859	194.808	81.204	42.747	-50.386	-69.633	44.578	-54.595	-50.874	122.699	172.968	-225.659	-10.956
248.698	81.897	71.680	216.749	27.727	46.818	194.626	81.184	42.788	-50.626	-69.379	44.574	-54.783	-50.690	122.715	172.956	-225.661	-10.960
248.189	81.690	71.953	216.506	27.752	46.812	194.401	81.174	42.799	-50.837	-69.074	44.571	-54.984	-50.489	122.692	172.963	-225.653	-10.960
247.677	81.395	72.352	216.333	27.748	46.778	194.204	81.231	42.804	-51.075	-68.835	44.520	-55.235	-50.279	122.629	172.963	-225.653	-10.960
247.283	81.130	72.612	216.176	27.726	46.664	194.053	81.239	42.771	-51.322	-68.633	44.447	-55.469	-50.087	122.561	172.956	-225.648	-10.957
247.058	80.924	72.736	216.031	27.691	46.583	193.926	81.228	42.727	-51.536	-68.487	44.373	-55.691	-49.909	122.518	172.968	-225.656	-10.952
247.070	80.794	72.728	215.925	27.631	46.583	193.855	81.193	42.706	-51.771	-68.264	44.261	-55.949	-49.719	122.465	172.956	-225.659	-10.957
247.357	80.851	72.625	215.860	27.602	46.699	193.866	81.124	42.745	-51.946	-68.071	44.122	-56.170	-49.560	122.412	172.961	-225.651	-10.949
